id,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28
HOBBIES_1_001_WI_1_evaluation,0.22461421257235606,0.2339660705695376,0.2589195244934161,0.24934710524438736,0.2953746148392126,0.3839006148664924,0.38373962826934976,0.2951634424300597,0.2778051925142225,0.30742711799171624,0.27442992660081494,0.34684281675997813,0.4551684022656631,0.374549390237722,0.2575676483171626,0.254720125508272,0.2775827668060086,0.28333648671840816,0.33390719286573395,0.4081422043917833,0.3803525372684282,0.2565108434790225,0.24938161870562206,0.27119160199026154,0.27336897536098204,0.3463892249566997,0.4319816176677222,0.2923136017131326
HOBBIES_1_002_WI_1_evaluation,0.4884423325366954,0.4728644014855635,0.5235865005479132,0.5233288228047897,0.6995960922316179,0.8865358520867264,0.7939720013169079,0.5948219111423145,0.49575692807418376,0.4438619907128745,0.5858248486831918,0.6771340457667375,0.8822571262388671,0.7338323272245207,0.44014507593220564,0.5053809062292894,0.4063537228861689,0.45661707227184667,0.6023758361893827,0.8027218720160817,0.6609110381237494,0.39141727014201483,0.42752685095877446,0.4918362336262733,0.583395672480943,0.7328652622833913,0.907620136326353,0.6552113210624478
HOBBIES_1_003_WI_1_evaluation,0.2555741412640892,0.24564214069657708,0.25463635434475596,0.2559477989798018,0.2945680131897745,0.352887345631952,0.39152439627134467,0.27255605426292645,0.2330108645726525,0.2449789850652179,0.2797222146914644,0.31480309147426694,0.3935808911819893,0.3791016448120867,0.24019278743451508,0.30377544795572214,0.2343896469501743,0.264558450464882,0.2918806405463948,0.3943605729886518,0.34177004989455684,0.21146499780288897,0.20382151998129397,0.251113155193731,0.26121892354771387,0.3294347480078527,0.4032337246657478,0.3511179520600505
HOBBIES_1_004_WI_1_evaluation,0.3447344157341917,0.3243780669919097,0.3634912400584788,0.37089004180737345,0.4394155618680319,0.4971942009703425,0.437444015208593,0.3347198560097208,0.36729569933736467,0.3706380156797844,0.3489333442725327,0.4191917705964412,0.5200859249907032,0.44940019132092174,0.31034781467682726,0.35541367814002983,0.3300563737746075,0.3122847966860818,0.39299292401004066,0.4944546066548822,0.44713615466749623,0.2979372721150366,0.2967623091325923,0.3364681335481406,0.327180867359125,0.42714898832687587,0.4528761760352907,0.3814832126796055
HOBBIES_1_005_WI_1_evaluation,0.615316831118026,0.6157972922242299,0.7040422769574701,0.6359464214002315,0.7929019080564491,1.0516528123544413,0.8782146941834218,0.7402938204180575,0.629912261442231,0.7188265814693859,0.7549065414723074,0.8084928161783289,0.978078009252344,0.7857146567809287,0.6191267041539531,0.6599145296624329,0.5986040782817823,0.5978800800599755,0.8079397454061139,0.9783001770023797,0.7987116929701106,0.6273844450963582,0.6193331488837295,0.6693992506169293,0.6575490045272019,0.9627816712764213,1.1652532369526833,0.757455563690845
HOBBIES_1_006_WI_1_evaluation,1.139379999014889,1.2361606255779887,1.2502254246311082,1.1509669592063836,1.4395991218732336,1.7379635700508662,1.7431610791025998,1.51237410931664,1.541199506949751,1.6272829971754184,1.629835881558412,2.163273458721495,2.1754032526396943,1.868427952819955,1.3767397048977994,1.5410581952697602,1.2761095237293032,1.272705706858021,1.8906806091181172,2.3031741061362396,1.78083506511741,1.4075667578039637,1.512220438868206,1.613746630977583,1.5418381672577433,1.8808288263152724,2.168719928940044,1.6926693082480353
HOBBIES_1_007_WI_1_evaluation,0.4256424483227572,0.42825857589177374,0.4901254103098223,0.4535226207861344,0.5298449744266364,0.7059530375655473,0.610372484928919,0.47265583479891693,0.3733558432170745,0.41617252756838047,0.49632123023575836,0.4890315179648865,0.674567345424177,0.6559392229317919,0.4163509139870315,0.4835194065543073,0.39727145310971557,0.42847005153312,0.48102662472693214,0.6381790164935469,0.6540109812501302,0.42342251679391246,0.4122639680953058,0.403550237402903,0.45779309869008095,0.5469960182320883,0.6557143213608039,0.5658982806912616
HOBBIES_1_008_WI_1_evaluation,3.0402214181305753,2.9671569986757813,3.0295880057948623,3.4283264576279886,4.107332747147596,4.494180684593878,3.69710513989569,3.1737957496833538,3.179533379274663,3.2609454417973955,3.5336436759745298,4.764035070178125,5.044863897636447,3.6320681671657473,3.2405426777189255,3.779456222078803,3.2805391313324788,3.4931433195143726,4.368638142077178,5.0354429069324915,3.7628046104695523,2.848031034771704,2.877205079764208,3.1842819378147995,3.3162803884948904,4.983236114516007,5.0542509419955515,3.2679327055319756
HOBBIES_1_009_WI_1_evaluation,0.9686651433571233,1.1897227670914465,0.994968813535526,0.9785769785100197,1.3398521322967745,1.5049875409862508,1.3404511396233771,0.991344744350251,0.9220591641485896,0.8724695897477709,0.8619913014018556,1.0660079974474734,1.2587951817604555,1.0620969713710902,0.7858471181164899,0.9461048900317398,0.7831279470751634,0.834886909440357,1.1402318904720985,1.2960047220287618,1.2065753185257642,0.8154826882657505,0.9050520515944721,0.960321104207721,0.8681764030898441,1.1458308773819212,1.3065299122568403,0.9654899029599708
HOBBIES_1_010_WI_1_evaluation,0.5541925337728703,0.5188635855651152,0.5438743791359122,0.516881241774241,0.6047660591592884,0.7229236771907964,0.6208695151294357,0.5490158787825924,0.44610066774619345,0.4708355540747789,0.49374151080820466,0.5649816334737444,0.7620627549408717,0.6589449745037892,0.4779244620920078,0.50959777520005,0.3965358931651493,0.4125293932237952,0.5466838600291363,0.6750857208848922,0.6271903414681863,0.380665613208429,0.39494484585041006,0.43331967505820185,0.44693691382096984,0.5169692012497116,0.6347018054540758,0.5501930452992637
HOBBIES_1_011_WI_1_evaluation,0.04977402223944943,0.03530553033271124,0.03878127977952917,0.03799060306550674,0.04866751868207348,0.0715939919222528,0.06868573063336122,0.04533794207690276,0.0335218275031191,0.04141479336371426,0.047602097588860574,0.055476490517725165,0.08103207539555637,0.07380478782760458,0.048627200681151936,0.05055783378098621,0.04609885829938291,0.051028522499567804,0.056035111708146915,0.06935357938268356,0.06408788071998116,0.04463336316420973,0.044661621000971964,0.04357425825628621,0.05077786320783484,0.06182694807903143,0.07464646280363761,0.06502568272747276
HOBBIES_1_012_WI_1_evaluation,0.177691174713543,0.18253741021778103,0.19018660724663491,0.17351419513019484,0.1960129090007539,0.2756692541299654,0.2565289098398023,0.20374368328419956,0.17032906154573346,0.21846882924872157,0.22706936429627733,0.25102724752385625,0.3107390360095948,0.3162223401730641,0.20247597036591516,0.22848337830812993,0.1919169230487509,0.21886648146426751,0.22298162019003318,0.2850114051011113,0.2974435249398025,0.18353054259355037,0.19081345869457159,0.1931348388619336,0.2156184010575277,0.25029588237034844,0.3001609879501445,0.24728896459861116
HOBBIES_1_013_WI_1_evaluation,0.42614828067210075,0.3760175103560838,0.4594236558887663,0.4326599155113749,0.47666059399530697,0.6633849451133755,0.5672272971097274,0.45513249548825685,0.3927694101552306,0.36001768072876367,0.40777753764267655,0.4561663542729884,0.6781858765076115,0.6116072542621709,0.3431839727709646,0.41934970713671293,0.37953668550155834,0.3476149228171927,0.4898046721995471,0.6123057243320001,0.6076659629926436,0.35910288646787913,0.36228671824803127,0.3879659217958708,0.39715477501613033,0.547689743743251,0.6354277698804157,0.5201285217641568
HOBBIES_1_014_WI_1_evaluation,2.4347018825231683,2.211397769122931,2.6558907862253407,2.579987826285987,2.95854886748386,3.754889756287705,2.9246668218427807,2.507728965869714,2.1626905423696576,2.49737951948588,2.7407041413203665,3.1209900668567294,3.32894172502795,2.7789789773944102,2.177187471149618,2.5984500076976933,2.0831479892574443,2.1110169086985153,2.8618747347893003,3.2955366934489403,3.09181048264929,2.1333455944637594,2.149729762287502,2.4519180612108733,2.5099531652509213,3.134635669093424,3.181506081505092,2.436143262837806
HOBBIES_1_015_WI_1_evaluation,1.1957098225590566,1.4419907525717093,1.39663946108041,1.4901477119462028,1.6913195152807454,2.103242702396682,2.041021300593921,1.64835385437432,1.530602384913447,1.6068769933911888,1.6608351111433688,2.056874064890981,2.327630244313126,1.7321767408539446,1.432473095129201,1.7579305263388019,1.427989284517882,1.4983090209684433,1.9004564856608948,2.133929449196362,1.6257926420504227,1.3006843849375065,1.4304085598050413,1.6134380439857094,1.382754033056445,2.1418077768493986,2.2286453643585244,1.4875240217014
HOBBIES_1_016_WI_1_evaluation,3.0180231363435444,3.016605410018112,3.1784922016478476,3.4301398739518727,4.438202699930216,4.626892971266918,3.896492102456833,3.5274932906573646,3.2504487973153435,3.3243974485311756,3.3948355941703454,4.501381046390702,4.260727227456115,3.108154949149128,2.665058009561431,3.122081840705551,2.799342937927947,2.7310246530706808,3.6315110560112758,3.6480343494523595,2.9921269709429037,2.9218725896359676,3.2197265573229656,3.6589081452644976,3.5392664087603443,4.495644515073665,4.183646033054751,2.720798260104514
HOBBIES_1_017_WI_1_evaluation,0.51596849349783,0.48883101712494037,0.530711474735751,0.5087351645699819,0.6741542570368367,0.8302472571077606,0.8133429241305672,0.5839995915734967,0.4823750582158126,0.578115465925808,0.5553628411456966,0.7377489702004076,0.8788983529903979,0.7289543821284253,0.4551925153266728,0.5023809663049585,0.45603252389266746,0.4810795978898599,0.6136139026344702,0.7611565989644764,0.6830492280595244,0.41964201701078696,0.45868631486231054,0.5004425894345801,0.4773749187709656,0.6488580354040107,0.7112408059062005,0.6713409802992143
HOBBIES_1_018_WI_1_evaluation,0.19137916350073653,0.19651301526765189,0.20819468973269006,0.2045777112841957,0.22224141343193335,0.2946338322547665,0.26543793455780385,0.193531383821969,0.16520705541749295,0.22633317543918188,0.22226171510483686,0.2654906657186358,0.32924132762757297,0.2872759785461712,0.18892504872985416,0.21770493123637155,0.20057028550885506,0.22185926294380975,0.24402150926523167,0.30554289645183624,0.3060488790486723,0.19166310349911467,0.19079886452013278,0.21841383284211105,0.21389118920200972,0.2731719197868057,0.31505213599463894,0.27187423355756823
HOBBIES_1_019_WI_1_evaluation,4.998789680734662,5.436586804396824,5.222271976817114,5.36552191167151,6.6742545583692365,9.701419494329977,7.98845248245002,6.244178368500656,5.817814528661221,6.019945924722945,6.303454590379206,8.674505534877154,10.916164578400629,7.283378320807713,6.15816147707823,6.189111249845379,5.330606670473208,6.105147182530457,6.899333601227717,10.74574944460366,8.573220667242198,5.969273323239102,5.333724923041577,6.037145420726003,6.596003441698468,8.032912964798138,10.44284083620178,7.0938107348349835
HOBBIES_1_020_WI_1_evaluation,0.6860934876969048,0.6610542894587063,0.7311772197066922,0.6553161757741447,0.8559141730325296,0.9002111316009179,0.8201614824676096,0.6327052439541292,0.6442431650062664,0.7667208956986042,0.7422979859982972,0.8480689936210583,0.9241969866873635,0.7580069237326824,0.5956423494663802,0.6725880566933204,0.6005244173550974,0.6559007494051395,0.7692777180740221,0.9285454075863381,0.7753337185568677,0.592156506883613,0.5723175451089461,0.6537138111582631,0.6655854511985255,0.8243773217143376,0.9164961575601275,0.6615653659671821
HOBBIES_1_021_WI_1_evaluation,0.1894278076743172,0.19421141484022542,0.22148474810556518,0.20286105713502975,0.23080887943852424,0.33507712498393316,0.29984452298800546,0.2397822529189969,0.1988231618131757,0.24221288803525046,0.25112522331307463,0.27194021147145025,0.3237254304737464,0.2773594179551727,0.20589315565995545,0.2174020549368036,0.21318911400775248,0.2361689152794965,0.2509240834804006,0.3441000510593662,0.304301038599851,0.21582652464245825,0.20648860937391758,0.21712512841776546,0.22335046141445009,0.25627191388700976,0.2981810891317269,0.22266541429275902
