id,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28
HOBBIES_1_001_TX_2_evaluation,0.3631067087691801,0.3310629984126705,0.38600664892838027,0.40518653697166174,0.3941394811893241,0.43472296642826785,0.4677731061849871,0.41997188930856366,0.3148001704931355,0.41876446216077734,0.3699631064322525,0.4398010526746119,0.5218701955169989,0.5071635554430352,0.3774568368775326,0.38195366469911307,0.36679129823540657,0.3603325327604407,0.39981466936645993,0.5244373108476117,0.5400099415434266,0.42711971007357297,0.34104383536253985,0.3928988907069941,0.38511890232157736,0.40683684261920816,0.45440742230754816,0.4075414009031763
HOBBIES_1_002_TX_2_evaluation,0.18958408375130295,0.1472322704696342,0.1388226278549763,0.1600422348381506,0.16964580396559334,0.2048453026830896,0.20880249964435635,0.15271603571044534,0.1291556146705901,0.13632032153137683,0.11792891732377338,0.15481719302748267,0.16501773688810165,0.16858935890737445,0.13965739050205406,0.14039212127523673,0.12222157320905891,0.1345070090514972,0.16337876230312579,0.20619250332115915,0.20910369575176146,0.16078616440638818,0.12540175832912948,0.15488880761807894,0.13326689941087697,0.15639840372387606,0.19964946468048345,0.16471977178037644
HOBBIES_1_003_TX_2_evaluation,0.10398256915000254,0.0923211710754943,0.09083887455064754,0.10207376178304063,0.12401828491825133,0.1348661483348914,0.14098775168488642,0.11075331304961124,0.09813666081627433,0.11561728861454176,0.08975879905893237,0.11582080366499006,0.12464638560442048,0.1258474351232619,0.0885871580299682,0.08961971211421191,0.08876383296215058,0.10238464570037223,0.12644577559600534,0.1509656708438781,0.1368218548643183,0.09442847977798738,0.07574515386207553,0.09362537409275973,0.09859101608048197,0.12034359758326205,0.1329532573628917,0.10737067459618439
HOBBIES_1_004_TX_2_evaluation,1.3894833253174625,1.3043414883979962,1.3325115371894094,1.2779745638243813,1.485760149206457,1.7188415378431474,2.0122184165295507,1.677733274168364,1.3204515409595308,1.5249384746255643,1.2950689499374899,1.6172811092088943,2.061157030221423,1.9237549176992876,1.4642349259261171,1.4251759397350263,1.2178265873528364,1.2222844924266072,1.578984866231642,2.044381432485692,2.2725965765481666,1.538902059873258,1.2501796981307625,1.315059748908349,1.3255332174149776,1.7402432554542635,2.127577487546924,1.668454162187368
HOBBIES_1_005_TX_2_evaluation,0.5724570660772011,0.4629474865234798,0.5003200842518695,0.5096766253384776,0.6258715499744306,0.7721898617272926,0.7426042538217681,0.6808902556772406,0.4566266808160158,0.5917355969969207,0.6191354652152794,0.6623733231976254,0.6865544180955833,0.7296061318983276,0.5726552417128012,0.57451041946732,0.47372176701514584,0.5125930878900736,0.5705401067207088,0.8583014902669703,0.9732071938762209,0.6323285961826609,0.4586234185757011,0.5328722711583628,0.4799385133787085,0.5823205285418105,0.6529169711277473,0.6256962234206292
HOBBIES_1_006_TX_2_evaluation,0.5824793993928982,0.5225254822622496,0.5708524669185733,0.5701216501342902,0.6950712706969155,0.8166240861529002,0.829845216570729,0.7360981577093494,0.6134416125562154,0.7226931600298858,0.6342543018865596,0.6860402520460541,0.7147139740572027,0.6926105246447776,0.5769816042392032,0.5456915546055285,0.49264796190372584,0.5212141321286776,0.6085864072684057,0.6498409615856584,0.7991859741522329,0.7278115701742024,0.532471684439632,0.5964083889811442,0.6183975095960014,0.7349463929061943,0.7377684032732957,0.5634489759403775
HOBBIES_1_007_TX_2_evaluation,0.12355968369204229,0.12972650108586106,0.1277931197934101,0.12941384089929006,0.15017868149518748,0.17873762038209806,0.1935926676094336,0.19396109065280806,0.1398175046998111,0.1428241057530866,0.15218002605567535,0.17530317239507825,0.21796869653396017,0.21344257347387108,0.14760155181855586,0.1438677158864752,0.12091420728178826,0.12264473163221878,0.17129290382499313,0.1915739948019894,0.22292189602839788,0.15485753041375883,0.12328121013021286,0.13374870057227461,0.13880454267428216,0.17115302110480665,0.19993446535409826,0.1871275773271545
HOBBIES_1_008_TX_2_evaluation,4.448656413771868,4.492734648187493,4.14903559506791,4.374306923911746,4.530530292468547,3.9721915931009457,4.190439804959284,4.4453125317116955,4.26291685888182,4.362886150851114,3.91663705641704,3.9369916256808546,3.434327509330163,3.4173788946758283,4.002728591903355,4.578238145417005,4.254503573101602,4.423512403303199,4.595896715407931,4.0426460799671995,3.9779669936512456,5.095019515322979,4.361818217812529,4.742289368437164,4.284442730815094,4.587085101559958,4.857173418233128,3.377619558092749
HOBBIES_1_009_TX_2_evaluation,0.6858096041483912,0.5484050808074924,0.6260654135604061,0.6742737690039979,0.8727509961477681,1.1866016600610527,1.3746290043081417,0.9500942377532469,0.6976411846406204,0.832720696434888,0.8755467132924089,0.9260186600586926,1.1051491466895438,1.116704821131994,0.8393178933734191,0.7992396565873126,0.6751799328980145,0.7185481378082809,0.8341749696488987,0.9545230541392612,1.0786535621526618,0.804421927935798,0.6785476537011025,0.7046339366820868,0.7406427046295414,0.9593428123213145,0.9539926974807061,0.8154069406489637
HOBBIES_1_010_TX_2_evaluation,0.8922009816467119,0.8389260757049227,0.7995233261576408,0.7595019394097994,0.8524247778274074,1.0318308213584049,1.1244219833386002,0.9609727285332569,0.7928442471086422,0.9103759439346206,0.9157450526287221,1.0894723889928413,1.1869027100572882,1.3006914687923883,0.9456832128957551,0.9193473441931413,0.9463915105290026,0.8802200661429708,0.9391693849186332,1.2419253795984082,1.2496409111939786,1.0496115967895139,0.8358562892801055,0.9573350814857959,0.9397986333075715,1.078179497626657,1.3066392115391559,0.9605438031859557
HOBBIES_1_011_TX_2_evaluation,0.15914552605797797,0.1352047396080533,0.1284585800397871,0.14247867586927554,0.16145083092093565,0.20011910162510865,0.19090176212128857,0.15898092164686722,0.12065945361402523,0.13126571289359373,0.126948959126677,0.15496500055333198,0.17136836873899614,0.19024661822126945,0.1304294164654843,0.13970560874649135,0.11871137102445188,0.11468663755414932,0.15528314145590288,0.20574725268029004,0.23217384821483084,0.15593753875803257,0.1137595494674812,0.11561173295202833,0.11387591148557077,0.14633522093858636,0.17753749999086463,0.1941601170754788
HOBBIES_1_012_TX_2_evaluation,0.3891986069479275,0.3367178191378622,0.33104632794477795,0.335462141055421,0.42192592549488,0.5272515375117041,0.5967462772705555,0.4189023067716094,0.3667265532381424,0.42534932387726393,0.32900601462860346,0.4775676388007459,0.5392190914492715,0.5688322197063518,0.3564603494656985,0.3671814026856767,0.3059493758243349,0.29998648921688414,0.42963227414244726,0.5051017565404256,0.5885365810797409,0.4059786202999402,0.30422376310738275,0.29524383158467304,0.3214962494736807,0.3834718961329255,0.43050894320075084,0.3865657934793855
HOBBIES_1_013_TX_2_evaluation,0.3873459830196046,0.32781839599700696,0.3330152011257682,0.3620187884233249,0.38401331378886844,0.500748494024018,0.49032988907688385,0.35794691102388654,0.27610023907127024,0.3685253258293485,0.3506764368757377,0.48096084291225766,0.5478069706833795,0.5748289696926319,0.34438482024630346,0.3263906289162396,0.35943565832329566,0.3695223683703023,0.43890434373751874,0.5679746809280961,0.5419758434140063,0.35210957458102377,0.2376889686732795,0.2995700928983084,0.32376331497399996,0.3795499572997803,0.489611813313087,0.3600616680217701
HOBBIES_1_014_TX_2_evaluation,3.8720178327292714,3.5746772541869203,3.880381168169746,4.2089152418387945,4.826207600290585,5.038082573550953,5.760443131774772,4.494723837489406,4.023175255083325,4.893364703052678,4.350574443276962,5.477596507055658,5.449166348421472,5.587576996028283,4.26747366997758,3.964542255790873,4.230896841748884,4.812526291324425,5.436850870440781,6.06453717994327,6.159303067885845,4.701561217958007,3.5777577757700723,3.9924620221937506,4.296876040912766,5.380885191761752,5.7546924206296906,4.249533694469453
HOBBIES_1_015_TX_2_evaluation,2.7468799374227255,2.611488625292578,2.5836058677251725,2.8774432120564857,3.215912885927156,3.7485398737546975,3.6977657277636324,3.1402596422668685,2.6371684813608596,3.2293200779105597,3.2207685882679096,3.1608627141349017,3.506559300705071,3.67038294363066,3.1097916624177384,2.647829073920827,2.6954525075699487,2.900767352951134,3.5385271946263503,4.352777569224728,4.427653449240137,3.487567208912883,2.8764053603563466,3.155776335448304,3.4098102166462074,3.9942182198208394,3.825166457139777,2.7566356867417903
HOBBIES_1_016_TX_2_evaluation,2.6169234596168214,2.71611110212332,2.7256705765258293,2.8079495509709522,2.601476367534842,2.765080911718421,2.8603854191498903,2.747772759147689,2.589831254912176,2.8620294377873416,2.808887377111154,2.6009318241554538,3.0556833970667414,2.9355300377679545,2.7537884408298807,2.341798130474107,2.914515577186597,2.8729738196852064,3.2105124529419973,3.6448036884044193,3.5534274806533426,3.0668919868858415,2.5411477750084135,2.7073000764502817,2.8887587871511853,3.3325292404107874,3.4794022591879408,2.727301713766535
HOBBIES_1_017_TX_2_evaluation,1.4987596397752823,1.2999789146009608,1.3200610497347902,1.2235949689656562,1.5844550516230198,2.0232362221347264,2.4456995092558236,1.7595846303063751,1.3798942198757695,1.3744435991699444,1.3796131713471997,1.7367728541251883,2.047457052380113,2.1974801550896643,1.6207402665197763,1.3369912239608408,1.41226851302553,1.4106274972043336,1.9887087672808568,2.56464550749012,2.434240478063565,1.7543002218214299,1.3883957244409382,1.6405409774806798,1.6008559208408402,2.152628354485059,2.5812919528996896,1.9733457241002343
HOBBIES_1_018_TX_2_evaluation,0.11582127437195329,0.10976128936090863,0.11863408913821104,0.15432827252604583,0.17198446308692528,0.22184834260722955,0.216349945769023,0.16681229625352323,0.1297798761995705,0.1341803993533578,0.12756097466365268,0.16494468631401757,0.21423050458523185,0.20047132337102372,0.11949194713653558,0.12350316510545493,0.10131126508811175,0.11424573987103169,0.14378020591284368,0.2010391074349805,0.21470593450535655,0.12636547983870836,0.10318658154746942,0.11051680614477448,0.1263027327425019,0.15375828593726829,0.1963486808005625,0.19818171400760135
HOBBIES_1_019_TX_2_evaluation,2.9001073140554636,2.5956667551038057,2.8173869161471288,2.9130233636543306,3.2802765652879233,3.3658055756488765,3.2595110378421523,3.0089070766215613,2.6276570443112,3.042857266516097,2.8336140438626263,3.3928355358429334,3.1084931213866818,3.00169644394211,2.6822711157444745,2.3726805143857965,2.5124292335847214,2.9687050560635715,3.229231735328403,3.253904987901485,3.229618986514329,2.8813490079659534,2.5423902429138625,2.899937430240918,2.8694219693720386,3.3435647219461417,3.682358489643185,2.3440017188413145
