id,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28
HOBBIES_1_001_WI_1_evaluation,0.2093349254091553,0.2300397818135498,0.23922214002943576,0.23135349897298974,0.28395447689421294,0.400864892686838,0.38824200245246726,0.29237620336580383,0.2595060696333046,0.31851725749836546,0.2900684003065712,0.34870345293842964,0.4733375340843494,0.3885821726709655,0.24266292367095535,0.26838753647570335,0.24564514948841862,0.2425843256809862,0.3028336498405228,0.42589839984515293,0.38464494910438757,0.26037062953426254,0.2595961006158769,0.2471366800809377,0.25737181788369556,0.33566368337251234,0.3898482675277126,0.3256596149712615
HOBBIES_1_002_WI_1_evaluation,0.465336945795039,0.4663384855612427,0.5118440887168592,0.5373796839368096,0.6623107051410617,0.8341391903319207,0.7090776657978592,0.5425828675010035,0.45310569104689097,0.45533242037209126,0.5416105935580068,0.6412369911906608,0.861156267890947,0.6492192407995944,0.48019737551170616,0.5144022841098557,0.42857548588017375,0.4646570939582629,0.6049038432582081,0.8693361622977243,0.6769491983313839,0.3841698053991073,0.39893356219311454,0.4810926021937937,0.5132896359914492,0.669217368078005,0.904513523776683,0.6761049885613412
HOBBIES_1_003_WI_1_evaluation,0.21235871222882974,0.21295382773471574,0.2245335285778579,0.24670360978323153,0.31739692176039425,0.3755780816266567,0.39931849638421607,0.2768919233941694,0.21399960604871424,0.22248202933207595,0.27372236492368013,0.34792695660436485,0.41078485747691423,0.36310054553619237,0.20830831562324129,0.2291200755312414,0.2073666415401241,0.22492735930759403,0.29441824203149575,0.40046493848390563,0.351177345294329,0.17776155672451333,0.19820838316912573,0.21670218343550127,0.25075592102397465,0.33653671925531903,0.3860865522961985,0.3535822999883619
HOBBIES_1_004_WI_1_evaluation,0.2867633970012626,0.28115659568633067,0.30807753160535783,0.30831852869429544,0.3826730791359321,0.474174656479854,0.41113858905041406,0.32295787049111396,0.3134858607486759,0.331196275518238,0.32362499289442365,0.35867073291380813,0.4784987223598626,0.44342513876923706,0.3038627938071933,0.3253842556473063,0.28771496136293134,0.2909018681825972,0.3818950214691988,0.460974033182339,0.3915854947966645,0.3016425267463583,0.31315692963237657,0.3134888685433943,0.3119280022204876,0.4196097000358528,0.4131277803984911,0.3809192862160038
HOBBIES_1_005_WI_1_evaluation,0.5864478868856181,0.5850639650078584,0.6943282067867921,0.6224461788976968,0.875543643034511,1.0733017809229217,0.9997584578533204,0.7261524695570226,0.7084444298067716,0.7445943851212138,0.7992333554721168,0.8521713726956255,1.001443595305337,0.8243607057013904,0.6607299116560035,0.6960166147980736,0.5891872616860571,0.6711561148011141,0.8197694410184017,1.0642338948536973,0.8578479714241085,0.6390276496007673,0.6593138092462915,0.6904050620934065,0.6636636988736739,0.9460400032733298,1.0017847558759185,0.8192546627028786
HOBBIES_1_006_WI_1_evaluation,1.2003952678528396,1.2764941975345456,1.373232887152891,1.2691563997173632,1.463760238915525,1.6376836183153427,1.8188601016098809,1.4456428444587328,1.5341323246331389,1.4492481913396138,1.5920619162070813,1.8756023310529164,2.0290539679655675,1.6101103798447107,1.3347404012215858,1.4799188302936706,1.283816190216338,1.271778557845932,1.8006258504561463,1.9142505349074128,1.7433592049763775,1.3358025372764024,1.432415664727721,1.5171917948235492,1.641772539641838,2.0449274470257377,2.122777862673132,1.7850158963729355
HOBBIES_1_007_WI_1_evaluation,0.43709320743480845,0.41014149764269087,0.5155543409374487,0.4867712488005561,0.6052761320083898,0.7769058611325146,0.6649397616798394,0.4613709981446465,0.37395539909104636,0.4361654652759458,0.4956080098088777,0.5064453353832108,0.6482094054954348,0.6405570283666895,0.42401344947361347,0.49533297101717044,0.39341967182864657,0.44230470944127204,0.5123714415200619,0.639377183337872,0.6007555886162067,0.3855869978475707,0.4179252097502645,0.42164099653360676,0.45109693567238096,0.5558291470205711,0.6350322822330514,0.5866014075771091
HOBBIES_1_008_WI_1_evaluation,3.2542031553422,3.1452351675575425,2.8872808405783403,3.338012563857825,4.103783043929967,4.804213800758656,4.155308354490707,3.5574936873502523,3.1354153171740906,3.7599578436511103,3.95767100065883,4.6081138726447035,5.249566524090045,3.6838282931111825,3.3100806399647626,3.5797041354966126,3.2960831261315264,3.6781660917783294,4.092162885456458,5.050318710508911,3.797311135972388,2.9285394043563953,2.9934776415483952,3.323665869662679,3.3494121433481583,4.930271476750805,5.285734278256466,3.5191076192548683
HOBBIES_1_009_WI_1_evaluation,0.9340566390157283,1.0668027571705898,1.0180792599930766,0.943193563944729,1.3661122155954089,1.5165517856342232,1.4177069322105416,1.0376906798664245,1.0493033528048652,0.9698059168169342,0.9153704199613594,1.062611139496368,1.2808678589643792,1.0722436903292252,0.8637644636689005,0.9353392462695738,0.823549497186349,0.8164641888193387,1.0889088588015723,1.2615910874642349,1.056238260440998,0.7632964354528045,0.8593780671873958,0.9477679989861493,0.7975905939173044,1.2458155672397735,1.452112345894619,1.1725299431501173
HOBBIES_1_010_WI_1_evaluation,0.4719504527569173,0.4396200484136132,0.5296232076971091,0.5225551091755193,0.603595581820453,0.7038527048431484,0.6146718076710271,0.5209628810730857,0.4487375023459851,0.4593915983023191,0.476338519065774,0.5559378853782566,0.6695948055083406,0.5608265387956307,0.4095828504917395,0.45980060476939705,0.38984484543125103,0.4351669589149849,0.5326269750852414,0.6433076414800711,0.5647357589735165,0.40372315123711905,0.41411410655440284,0.43119772829433367,0.3993529876428644,0.5082724872504277,0.5365501254043388,0.5546033164839006
