id,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28
HOBBIES_1_001_CA_3_evaluation,1.0317710651771128,0.9520604662750507,0.9334189450518566,0.8698200100054023,1.0032699539660999,1.1671988299291012,1.114940211092681,1.263520861020156,0.9132062070919053,0.8894369404662522,0.8556789345218737,0.9803497657179977,1.1224926032321836,1.1320102517542896,1.0054452910412552,0.8920348210715534,0.8518464156544872,0.8098450759308764,0.8937356258150362,1.12539759375231,1.1431311519840872,0.926548284809009,0.8823769358040686,0.7853614669845514,0.8035358036944388,0.9028478392035334,1.1255568430211325,1.05971315318509
HOBBIES_1_002_CA_3_evaluation,0.11069059469411943,0.1371579251308579,0.13814640388562696,0.14229516546908624,0.16346770754151538,0.19988253111707155,0.21549730692290958,0.18482444747144267,0.12780712127187113,0.14047269505818133,0.17350605844839428,0.16569222700905759,0.2054838461038341,0.20264903636802692,0.15093548381522617,0.14437056098932602,0.14957263462989515,0.14037342222058977,0.183959246295399,0.21855909280246047,0.20028936756046015,0.142608070915767,0.13269275412193526,0.15388794379171708,0.14894663946260953,0.17048880103602929,0.20694123425778999,0.18460689263111668
HOBBIES_1_003_CA_3_evaluation,0.30202045657808335,0.2835130682901712,0.26034427005115324,0.23164399015141973,0.2635185153137144,0.37753075021237426,0.36359334124221043,0.3568707890815465,0.2294221756369001,0.2996055130151404,0.33310366518258444,0.36525088546162976,0.4173201443564471,0.39031119416345406,0.29163026210220167,0.26794079800069176,0.2524494787423987,0.25948589571166286,0.2894394611370569,0.3840369040067114,0.38038653767317904,0.246177835247557,0.25035460673406396,0.2680814243853872,0.2795688395076222,0.31241367091917305,0.3698019723225029,0.3356298629790937
HOBBIES_1_004_CA_3_evaluation,4.765425801728598,4.715710936374367,4.580339285664443,4.449224506958651,4.394107009875564,6.134167526801875,6.164680465693362,6.003763765306368,4.723294860483254,5.448716385803059,5.3857561382508825,5.45079067350535,6.449411704199558,5.616790487698216,5.525243817772466,5.403701567373496,5.322792784750309,5.146752971161803,4.775042607484406,6.196985434108397,6.294316685880396,5.349099754476393,4.983011746060657,5.253416454729312,5.0421115955139335,5.166843153727759,5.96651509288319,5.4048297712787985
HOBBIES_1_005_CA_3_evaluation,1.961313546963426,1.7458413358312752,1.724978102951185,1.5621680784070224,1.6139030022531957,2.044874622519836,2.0715158687264528,2.0623616433401843,1.6165601890543313,1.6082096853389232,1.6184781802474448,1.7457776410553945,2.1311615570847344,2.0459476901144726,1.7615192937587718,1.6870180980851734,1.644740720913307,1.7205956241712348,1.8110681851796193,1.9742895037967954,2.0295300305184005,1.5786852959934026,1.5619208824089728,1.5776852463131508,1.5513376751937549,1.824338442514292,2.0159165473125027,1.8904867180498575
HOBBIES_1_006_CA_3_evaluation,1.0376230985292427,1.0602597765139712,1.1461564706926628,0.9563600811927553,1.1994747758048219,1.6102948050632826,1.5609969173771303,1.2915355547304455,0.9851541592469621,1.0796140751823877,1.128446315388189,1.3059707958993374,1.5518039279022524,1.4823188687692936,1.093223701789728,0.9949559930263604,1.0149905312398573,1.0906105931146692,1.23832576409473,1.5072350693261634,1.4490279348637327,1.088217867384521,1.0592129543722988,1.0440426009141273,1.1040887267771473,1.189102807460293,1.4667309147898429,1.3024763771860193
HOBBIES_1_007_CA_3_evaluation,0.2663372588132512,0.2788073678777563,0.2888672335837695,0.27139852482100874,0.3224218726287126,0.36293880247392285,0.36717338387809656,0.3462982675052169,0.2729891810543345,0.3106181164322979,0.2921942395936228,0.32865421205334727,0.3491890919995445,0.4056214169398021,0.3110837663573503,0.2541935781344959,0.2694734968483499,0.2756238056378142,0.274150636558155,0.3356885047353484,0.3751983410567666,0.2658886418738708,0.24066460651478966,0.24210570415658986,0.24740698075233405,0.26183217821359717,0.3044322054972246,0.32644612757183294
HOBBIES_1_008_CA_3_evaluation,8.263118169060311,8.37906300212066,7.886207354703645,7.533524158146254,8.154461505146168,9.337168622861975,10.038534758798889,8.461068752613144,7.685176065549797,9.057603516209587,9.196013306621234,10.05812926470192,10.0603820731449,9.376790698610332,8.648795097757967,8.0497316441936,7.8441149105314745,8.02095981290776,8.526807904642107,9.45612698568698,9.503570729156575,7.757947638240461,8.123715374390141,8.313394195586978,7.8381690826481645,8.341424591667073,10.50870748182657,8.324116202699656
HOBBIES_1_009_CA_3_evaluation,0.8025696979558278,0.8404461168589794,0.79644965556817,0.7395875542945717,0.904626162176452,1.1145114310613728,1.2118201689107986,1.036773219789389,0.9262945208368986,0.9039623530339893,0.8525384103930652,0.9227415664908486,1.119852422003021,1.199986305994384,0.9069251419581993,0.8304934874853058,0.7978686127731964,0.8223199293639485,0.800537061106762,1.12512641990543,0.9743802448126604,0.8201317282513824,0.8067019837652336,0.7539339768118472,0.7872212033788317,0.8527188358046226,1.00179185501047,0.9600638920574498
HOBBIES_1_010_CA_3_evaluation,0.919651429201096,0.7679206033158137,0.8100380934471855,0.7211108977787206,0.7572283866215256,1.027834724553915,1.1595148070082617,1.17988857928076,0.8355677869807666,0.7899756961222268,0.8325694323461121,0.83928235558609,1.0798474676746195,1.051579147564254,0.9749066683823825,0.9087847409081975,0.7768444868762455,0.7616676499821294,0.8203155396996765,1.0811420968634349,1.0935799541044067,0.9158079389607343,0.8673970089365614,0.8544000045906859,0.936198651872963,0.9394530853972597,1.1772948514699084,1.2282763347226127
HOBBIES_1_011_CA_3_evaluation,0.07831958812277459,0.07806287472069515,0.07533346414527925,0.06886061180233659,0.08482543921572408,0.10777320893383942,0.11493340733182522,0.13240906826764384,0.09447061075523464,0.11108474166917992,0.12020154751010188,0.12771801331354948,0.1400145987526554,0.1430502897245225,0.12259596464914066,0.11049149852187427,0.10600793637062192,0.09672363122975827,0.13454217501681928,0.13016578632974088,0.14230288230103674,0.10285107792074594,0.10277593650042799,0.11858510754103206,0.11589207567812344,0.13347128584448448,0.15034440605196273,0.1581062619572332
HOBBIES_1_012_CA_3_evaluation,0.4494333232549887,0.43199499581063117,0.38698620867229,0.38360127497504226,0.41358092131703234,0.558985889971015,0.5854443846531294,0.6098100286709468,0.4370900015013219,0.5504975104760578,0.48926676219994786,0.5731207565444448,0.5831127626248852,0.6238157109767739,0.5142848711305278,0.42478350805150805,0.43209156101705065,0.4583744661695367,0.44487047065801016,0.5385101045806353,0.5750666257857956,0.42526099408974977,0.4056613963154846,0.3981362963308718,0.4058696435507816,0.4664218865123585,0.537030168924891,0.5207463301873712
HOBBIES_1_013_CA_3_evaluation,0.43834224907623104,0.38991579121110403,0.3870231615131497,0.37901304755109283,0.4999192363846458,0.5814302679668917,0.5995228837854725,0.5195945229963825,0.3533729419925274,0.3743495869245889,0.44207972649182636,0.4659969141643713,0.6122869373230411,0.6553334455644425,0.458830345588905,0.4162114570641937,0.3760525788648583,0.40219940694854434,0.46416577501539524,0.5777237346324128,0.6233923063405237,0.4051469883225809,0.37429424727917354,0.43069271884851273,0.42506473692701663,0.5586366789970305,0.659144401562441,0.6387738931700525
