id,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28
HOBBIES_1_001_TX_2_evaluation,0.3636332712800538,0.2934243046572553,0.3501275233167293,0.35211272937353905,0.36700740159344136,0.4035877926729848,0.4222645242991723,0.3874498407037534,0.3407368600264401,0.3741673203148739,0.31082988732982303,0.46035705426874557,0.5233059223958333,0.4834204161502678,0.3852868976042776,0.32099219554770764,0.35700063056433323,0.3710954978634533,0.39371426439653046,0.46859137636730236,0.49636330404595314,0.33441305217422623,0.3013956972583528,0.31781385864144823,0.28114711627088795,0.31732674558117147,0.38930141887312153,0.39854971998052724
HOBBIES_1_002_TX_2_evaluation,0.1724972745300553,0.1532810029185641,0.14688662618970763,0.14555595938008484,0.15554873241545777,0.20834040687789598,0.21731564615082846,0.1723688553095351,0.1252559536944509,0.1564157403425008,0.14489508290572645,0.18829928849565655,0.22692104499786278,0.26998446508888085,0.1540761789670768,0.152965750405323,0.16228255686831822,0.19826373135571798,0.21555403896545303,0.2737865691213766,0.272464558417971,0.17343059014442233,0.14372226030361338,0.19698891857439804,0.1818026301038378,0.2086548578588168,0.2454386745732094,0.20667521875106842
HOBBIES_1_003_TX_2_evaluation,0.10848591537174568,0.09777476504476214,0.10550828840484051,0.0982469029660621,0.12326525851437414,0.14738235447801287,0.14713592333490014,0.11072150465893764,0.08054960161153263,0.09083995106861753,0.10149048941963862,0.10991108408591868,0.13915341901104838,0.140382778539759,0.11342023459451152,0.09896498198553358,0.11201956225817933,0.11467626388410622,0.12199045308505771,0.1559270647842502,0.14449348837535916,0.10296758131104962,0.09380275428033331,0.13845236667597924,0.12934330210770903,0.14613124966183624,0.16640632025763838,0.12865867155644709
HOBBIES_1_004_TX_2_evaluation,1.216303670395828,1.0916179988213845,1.2645737142058842,1.1665271453206958,1.4971073352815756,1.6508855675216065,1.937313922074355,1.4405168585846104,1.098783999048391,1.1802056730905537,1.1923292706884656,1.4707300185039514,1.8135264246844995,1.9321223362856343,1.1508805826093835,1.2047809897377633,1.021905151778209,1.213470724870671,1.420769208769105,2.030509036957541,2.0728812562919208,1.2644721153390217,1.108772777073876,1.1022407937048722,1.0763928266417317,1.447460639626279,1.8199412029189588,1.671540435679861
HOBBIES_1_005_TX_2_evaluation,0.5688721073066321,0.488264001175912,0.5292064818276861,0.519585796357302,0.6811888495928665,0.8318769742500607,0.7825145443225523,0.6420536968995371,0.4896751015370008,0.5764163557368337,0.49073225110647783,0.7048859147197867,0.7212936209391813,0.7761110121878034,0.5447209267254253,0.5204636635130625,0.5580526517171617,0.5897524577988971,0.6997067849857975,0.8762791202942555,0.8528821128502759,0.6808637886753943,0.509133402056065,0.6151705116697813,0.5338894604216387,0.6510571443178002,0.6960551503677117,0.6639723564632809
HOBBIES_1_006_TX_2_evaluation,0.5651364830590314,0.4879160782355001,0.6148456840237618,0.5579913214818844,0.6609910006384822,0.7028230242250144,0.7980651175284242,0.699846643999588,0.6117568420877095,0.6704853426189425,0.49418365383652024,0.6504870050310032,0.7031134091389977,0.7376744478069378,0.6407973392887624,0.5467611822751424,0.6461422256448697,0.6243125440926097,0.6692073535818821,0.7406425918947349,0.7738969786837815,0.6517138233348817,0.49934406946460547,0.6280562441497105,0.6014977292453688,0.7468543472248149,0.7155822173618077,0.5320596392347227
HOBBIES_1_007_TX_2_evaluation,0.14352598130006533,0.14290559699659675,0.15426723042208765,0.157172524412787,0.16337882249236696,0.2021469785156454,0.20263477340939073,0.19475170593348926,0.15374650020804825,0.1720770187168133,0.14401016315472315,0.18574361040101225,0.24137356741272878,0.2154140036061804,0.18190781842605222,0.1540983300577959,0.15925333267238123,0.1756776636917696,0.17706400096517225,0.2211184403501455,0.24349089368561289,0.19247155535435256,0.14440318888085646,0.17641756366427824,0.1829032040651441,0.20188198398560706,0.2183542840699167,0.1774770126043284
HOBBIES_1_008_TX_2_evaluation,4.345338131357263,3.995505026458913,3.605515980128445,4.2002255398899555,4.333545694403959,4.970106038030438,4.520969190127035,4.140869822271961,4.182375397325688,4.779990086182262,3.503687179103295,4.885524930358726,5.1622973400500545,4.850071716804509,4.82475351231266,3.902035334803081,4.340389930010486,4.868540090570965,4.38917283169152,5.386112740664671,5.692838447263388,5.423641828867023,4.970793069972035,4.418450080276184,3.9063469799400585,4.593980677085049,4.512866492217931,4.3224777374920835
HOBBIES_1_009_TX_2_evaluation,0.782678549986594,0.7236694776317552,0.6737003280506187,0.6340693880183694,0.9237096741924077,1.2650445770862686,1.2665125675609512,0.8506273089659211,0.7322104539137014,0.78600042745457,0.7016825381109304,0.8824634901000585,1.0808476976519545,1.1783208690946558,0.9213472680635235,0.8017739780043389,0.7421973744255004,0.7628835913137089,0.7986853454969476,1.0291493615617242,1.0487809054190294,0.8854395845402547,0.6844869592260691,0.7583437823018003,0.7544319412676724,0.878935430527132,0.8591287121423092,0.6953052025775932
HOBBIES_1_010_TX_2_evaluation,0.8671002721513449,0.8070297809540891,0.8289997199146927,0.7771143624203054,0.9132397797734256,1.0772848154326435,1.1960715011996002,0.947022161046496,0.8137030988318744,0.8324737118819504,0.6964350797586464,0.9871688608553059,1.0738288319360627,1.1746184667379869,0.8810016166719812,0.8566684479339768,0.8197218996387515,0.8173442798729337,0.868190312927338,1.1580232943414754,1.1318985226668483,0.8700669975070513,0.7556298153881361,0.8785627044631552,0.8579906430147045,1.1006498857204252,1.2923665317096917,1.0191121441883921
HOBBIES_1_011_TX_2_evaluation,0.2081918806248853,0.15448804006087058,0.16221917010734166,0.1626423540372734,0.1906244448087815,0.19580640893842746,0.2040016589382474,0.20103542322299825,0.1384357021963211,0.1463983436741027,0.15089365895463983,0.16505406888599736,0.18303673529026013,0.22961339571494935,0.1653411335137121,0.16026937355021711,0.16408160445528436,0.16639161261746116,0.17327656729770832,0.20239692390058983,0.2393308589493315,0.18942253032604253,0.14705231736584762,0.15647537688750324,0.17511856187696614,0.19533985363017217,0.20793016377861626,0.2038278259361124
HOBBIES_1_012_TX_2_evaluation,0.36207413437021024,0.2983751977443811,0.33793550951262513,0.33957974627072274,0.3990239478269182,0.4934282226188502,0.5641046988349312,0.44119238598289967,0.30854788493013985,0.4065364744052741,0.3317173541373967,0.4521633080848832,0.49857977587349755,0.5885063216351701,0.4790236249937912,0.41408994375733127,0.3849452764526187,0.37605622618310414,0.44069294998084485,0.5643255775425291,0.6002373861414909,0.3939936942526901,0.3340946762578435,0.32676688563571604,0.3292051186598613,0.3954233106062774,0.48278713318383254,0.44011978394985657
HOBBIES_1_013_TX_2_evaluation,0.35557646906699314,0.32372962102271274,0.3347050524905295,0.30026813803771213,0.3845380449401395,0.48743164140513223,0.4756102291657608,0.3798016624904738,0.25432569041196196,0.3313402047730342,0.32422451059264706,0.41431580903251375,0.4748381587518656,0.5144522428674351,0.33450711321233945,0.3206674561432634,0.29271971212612724,0.3231905641469367,0.37854216212377,0.46749320357052165,0.450166242172226,0.29653921361799046,0.24539716881174956,0.29665899230340914,0.30867936816201447,0.38101441654785456,0.49719667405655504,0.3814644984459364
HOBBIES_1_014_TX_2_evaluation,4.267078198947596,3.6639900132028687,4.270208436981297,4.644022688840967,5.225353769727967,5.185962641521439,5.679341784766195,4.808776247020985,3.9372352846437924,4.329320372381023,4.263642981144078,5.281309719994427,5.112979772817517,5.712320798410502,4.272019276837132,4.075810594928752,4.089552078738608,4.7095081325877555,5.344595738529777,5.475324356949329,5.916624735865195,4.44775124809236,3.6105594229274955,4.147634255203883,4.566694666494855,5.49670006180934,5.466044218503836,4.458153870313744
HOBBIES_1_015_TX_2_evaluation,2.950053906508114,2.508019818687783,2.5704055495039144,2.6684038855750605,3.1256347732497383,3.5436630113437646,3.691102525462473,3.1785908545454484,2.552313835489637,3.1573620151659294,2.9009464123819932,3.5198091251045254,3.7781867593477547,3.7567454453008984,3.286184469183079,2.7986991049624077,2.8713540901311196,2.994320794850087,3.2251835723917983,3.99825195532018,4.292601048544813,3.2845400265410234,2.9760555878281685,2.9963813257459613,3.2135303062330083,3.624597715072172,3.8124398959807304,2.811335477548883
HOBBIES_1_016_TX_2_evaluation,2.6049614120495144,2.3529592590721045,2.487801064125905,2.2743751199375337,2.4651995022692788,2.688653055483161,2.5794677292025696,2.3095718077929654,2.4819995594193256,2.281364956596717,2.2312944727102475,2.5033303958885056,3.0190819683241896,2.9395841678127157,2.388427982614925,2.2067350272724577,2.3206863725151843,2.549123057887429,2.7957957096108883,3.0761812705227034,3.352781864024859,2.5900389123558645,2.3931882424204987,2.5246332119972714,2.5045965906121093,2.963878421538199,3.204693626714166,2.071996663141469
HOBBIES_1_017_TX_2_evaluation,1.6087192835824773,1.403770501081412,1.5601890029084216,1.517966118194364,2.0119737736186942,2.248459602811807,2.343068416894576,1.9006145943631,1.6033222157925324,1.6134526889917407,1.3734873704382142,1.8764832205958575,2.1374764274869706,2.2326195688962733,1.4875919661014296,1.4538547059491047,1.4013240423037259,1.4778861165629347,1.8741330762064303,2.263366995415964,2.183920637864109,1.7149788657088318,1.4094376221423248,1.5995045579573608,1.7415383006155842,2.060681052066899,2.503485120784749,2.0767849221550563
HOBBIES_1_018_TX_2_evaluation,0.11782104630823854,0.1187379984094962,0.13783464616325514,0.1243562262477411,0.13761910422078039,0.17734764124808997,0.1630627006461202,0.1500684430861381,0.10311413977151832,0.12454013146993552,0.12156326190027711,0.13012431891483273,0.1749414326842237,0.16698732673831157,0.13053562155755438,0.12754766075509338,0.11876061055997786,0.12589586864527383,0.12872025804810563,0.15308071722792824,0.14701299354602868,0.11080990727353626,0.09260385915405521,0.10565952947025105,0.10912829153530369,0.12228405851985784,0.14829554734508787,0.14131402837917065
HOBBIES_1_019_TX_2_evaluation,3.053814523469866,2.8271028839011145,3.2457992364177435,2.7814740431476186,3.269060423501729,3.146562845346331,3.255390434836873,2.714343850645311,2.813141334703176,3.2442779348804103,2.7696961972192837,3.553219809090488,3.2902495752945717,3.400982050040134,3.0343351239766467,2.7680303049437898,2.91235454447129,3.0014490160673106,2.723131336506237,3.2049476251107905,3.0194266366814495,2.6811171426416207,2.7067620461304305,3.1803410287607785,2.9802544450252317,3.49558540235669,3.2176541991150462,2.339658113967611
HOBBIES_1_020_TX_2_evaluation,0.13955517029470144,0.09829163368216949,0.10183864481016906,0.09467914245462819,0.11108195733835917,0.13336148776720802,0.12173645552615348,0.15741827341297157,0.10825053558931605,0.1108931461766901,0.10876704763957694,0.13213552304060275,0.1348540280607986,0.1519717501109632,0.11472949597308837,0.13593382225966108,0.10940155602286702,0.1145666436682722,0.12382078183292547,0.1435820791700836,0.14979270574028591,0.10918668540526175,0.0944612393349168,0.09091754578660542,0.08596253367022755,0.10207465884982492,0.12991569598528413,0.13830727930545267
HOBBIES_1_021_TX_2_evaluation,0.5234986095793492,0.4486703424707084,0.5016221152880125,0.5179686711236199,0.5822220612512358,0.6318865646815003,0.6915922788347225,0.6131287736480405,0.5354794334766294,0.6045722503874132,0.4370397032451802,0.6263553986914365,0.6683925984146922,0.681365190736484,0.5327425245676974,0.5565554304009313,0.5058154509095303,0.516536646623477,0.5927126025243104,0.6654265878624419,0.7203406502518837,0.6153870979381226,0.47513534608128144,0.5758619000218824,0.5014521069134488,0.5735579533532935,0.6613354448363403,0.5345731174933548
HOBBIES_1_022_TX_2_evaluation,0.4220444318011677,0.3655950962416703,0.4166206938719877,0.3654343346912669,0.43040662841022953,0.5292348233978849,0.5111738009996487,0.49012374748020154,0.3920908472270738,0.42365996181646226,0.3584269315912608,0.5198590158208576,0.6384207466804942,0.5762775521711343,0.5237505728101238,0.41396102930866197,0.4330070508816131,0.4094755043974832,0.4121107350090326,0.5825722474180727,0.6042988339340261,0.44416822876735346,0.362598100076747,0.40391280877517394,0.45739537589386514,0.4665030357007774,0.49485131357556217,0.42850226147183634
HOBBIES_1_023_TX_2_evaluation,3.4240429825959975,2.812042095920481,3.1832894762516215,2.974872321477039,3.6959736698636854,4.74748597859865,4.752640583887907,3.774614706490523,3.2009784826577503,3.5248773244392195,3.0538065455204113,3.8881637137522347,4.7028527796060535,4.846126804258548,3.4503151381418053,3.3036178884154994,2.9852532752186702,3.1390977621373755,3.6677768831324116,5.01941949541002,5.3057662664903384,3.72088615940805,3.1110993777116005,3.143603229850033,3.1380394092416846,3.6718781240115375,4.473523711966551,3.837710608811971
